market_id,market_ticker,event_ticker,series_ticker,market_question,market_subtitle,yes_subtitle,no_subtitle,market_rules,event_question,event_subtitle,series_title,series_category,series_frequency,market_status,market_result,open_time,close_time,passes_volume_filter,passes_lifetime_filter,passes_both_filters,volume_fp,lifetime_days,history_start_ts,history_end_ts,expected_daily_rows,received_daily_rows,first_observation_ts,last_observation_ts,download_status,actual_candles_exported
kalshi:538APPROVEMAX-23DEC31-T49,538APPROVEMAX-23DEC31-T49,538APPROVEMAX-23DEC31,KX538APPROVEMAX,"Will Biden's approval rating ever get above 49% by Dec 31, 2023?",>49%,Above 49%,49% or below,"If, according to FiveThirtyEight, Biden's maximum approval rating is above 49% between Issuance and Dec 31, 2023, then the market resolves to Yes.","Biden 538 highest approval rating by Dec 31, 2023?","By Dec 31, 2023",Biden 538 highest approval rating,Politics,custom,finalized,no,2023-03-02T15:00:00Z,2024-01-01T04:59:00Z,0,1,0,0.0,304.5826388888889,1677769200,1704085140,306,12,1677819600.0,1702098000.0,success,12
kalshi:538APPROVEMAX-23DEC31-T50,538APPROVEMAX-23DEC31-T50,538APPROVEMAX-23DEC31,KX538APPROVEMAX,"Will Biden's approval rating ever get above 50% by Dec 31, 2023?",>50%,Above 50%,50% or below,"If, according to FiveThirtyEight, Biden's maximum approval rating is above 50% between Issuance and Dec 31, 2023, then the market resolves to Yes.","Biden 538 highest approval rating by Dec 31, 2023?","By Dec 31, 2023",Biden 538 highest approval rating,Politics,custom,finalized,no,2023-03-02T15:00:00Z,2024-01-01T04:59:00Z,0,1,0,0.0,304.5826388888889,1677769200,1704085140,306,11,1677819600.0,1702098000.0,success,11
kalshi:538APPROVEMAX-23JUL31-T41,538APPROVEMAX-23JUL31-T41,538APPROVEMAX-23JUL31,KX538APPROVEMAX,"Will Biden's approval rating ever get above 41% by Jul 31, 2023?",>41%,Above 41%,41% or below,"If, according to FiveThirtyEight, Biden's maximum approval rating is above 41 between Issuance and Jul 31, 2023, then the market resolves to Yes.","Biden 538 highest approval rating by Jul 31, 2023?","By Jul 31, 2023",Biden 538 highest approval rating,Politics,custom,finalized,yes,2023-07-05T15:00:00Z,,0,1,0,1588.0,8.966631944444444,1688569200,1689343917,10,8,1688616000.0,1689307200.0,success,8
kalshi:538APPROVEMAX-23JUL31-T42,538APPROVEMAX-23JUL31-T42,538APPROVEMAX-23JUL31,KX538APPROVEMAX,"Will Biden's approval rating ever get above 42% by Jul 31, 2023?",>42%,Above 42%,42% or below,"If, according to FiveThirtyEight, Biden's maximum approval rating is above 42 between Issuance and Jul 31, 2023, then the market resolves to Yes.","Biden 538 highest approval rating by Jul 31, 2023?","By Jul 31, 2023",Biden 538 highest approval rating,Politics,custom,finalized,no,2023-07-05T15:00:00Z,2023-08-01T03:59:00Z,0,1,0,2983.0,26.540972222222223,1688569200,1690862340,28,20,1688616000.0,1690776000.0,success,20
kalshi:538APPROVEMAX-23JUL31-T43,538APPROVEMAX-23JUL31-T43,538APPROVEMAX-23JUL31,KX538APPROVEMAX,"Will Biden's approval rating ever get above 43% by Jul 31, 2023?",>43%,Above 43%,43% or below,"If, according to FiveThirtyEight, Biden's maximum approval rating is above 43 between Issuance and Jul 31, 2023, then the market resolves to Yes.","Biden 538 highest approval rating by Jul 31, 2023?","By Jul 31, 2023",Biden 538 highest approval rating,Politics,custom,finalized,no,2023-07-05T15:00:00Z,2023-08-01T03:59:00Z,0,1,0,331.0,26.540972222222223,1688569200,1690862340,28,13,1688616000.0,1690516800.0,success,13
kalshi:538APPROVEMAX-23JUN30-T42,538APPROVEMAX-23JUN30-T42,538APPROVEMAX-23JUN30,KX538APPROVEMAX,"Will Biden's approval rating ever get above 42% by Jun 30, 2023?",>42%,Above 42%,42% or below,"If, according to FiveThirtyEight, Biden's maximum approval rating is above 42 between Issuance and Jun 30, 2023, then the market resolves to Yes.","Biden 538 highest approval rating by Jun 30, 2023?","By Jun 30, 2023",Biden 538 highest approval rating,Politics,custom,finalized,yes,2023-05-30T17:00:00Z,,1,1,1,10943.0,31.09636574074074,1685466000,1688152726,33,26,1685505600.0,1688097600.0,success,26
kalshi:538APPROVEMAX-23JUN30-T43,538APPROVEMAX-23JUN30-T43,538APPROVEMAX-23JUN30,KX538APPROVEMAX,"Will Biden's approval rating ever get above 43% by Jun 30, 2023?",>43%,Above 43%,43% or below,"If, according to FiveThirtyEight, Biden's maximum approval rating is above 43 between Issuance and Jun 30, 2023, then the market resolves to Yes.","Biden 538 highest approval rating by Jun 30, 2023?","By Jun 30, 2023",Biden 538 highest approval rating,Politics,custom,finalized,no,2023-05-30T17:00:00Z,2023-07-01T03:59:00Z,0,1,0,877.0,31.457638888888887,1685466000,1688183940,33,23,1685505600.0,1688097600.0,success,23
kalshi:538APPROVEMAX-23JUN30-T44,538APPROVEMAX-23JUN30-T44,538APPROVEMAX-23JUN30,KX538APPROVEMAX,"Will Biden's approval rating ever get above 44% by Jun 30, 2023?",>44%,Above 44%,44% or below,"If, according to FiveThirtyEight, Biden's maximum approval rating is above 44 between Issuance and Jun 30, 2023, then the market resolves to Yes.","Biden 538 highest approval rating by Jun 30, 2023?","By Jun 30, 2023",Biden 538 highest approval rating,Politics,custom,finalized,no,2023-05-30T17:00:00Z,2023-07-01T03:59:00Z,0,1,0,764.0,31.457638888888887,1685466000,1688183940,33,13,1685505600.0,1688011200.0,success,13
kalshi:538APPROVEMAX-23MAR31-T44,538APPROVEMAX-23MAR31-T44,538APPROVEMAX-23MAR31,KX538APPROVEMAX,"Will Biden's approval rating ever get above 44% by Mar 31, 2023?",>44%,Above 44%,44% or below,"If, according to FiveThirtyEight, Biden's maximum approval rating is above 44 between Issuance and Mar 31, 2023, then the market resolves to Yes.","Biden 538 highest approval rating by Mar 31, 2023?","By Mar 31, 2023",Biden 538 highest approval rating,Politics,custom,finalized,no,2023-03-03T15:00:00Z,2023-04-01T03:59:00Z,0,1,0,4013.0,28.540972222222223,1677855600,1680321540,30,20,1677906000.0,1679976000.0,success,20
kalshi:538APPROVEMAX-23MAR31-T45,538APPROVEMAX-23MAR31-T45,538APPROVEMAX-23MAR31,KX538APPROVEMAX,"Will Biden's approval rating ever get above 45% by Mar 31, 2023?",>45%,Above 45%,45% or below,"If, according to FiveThirtyEight, Biden's maximum approval rating is above 45 between Issuance and Mar 31, 2023, then the market resolves to Yes.","Biden 538 highest approval rating by Mar 31, 2023?","By Mar 31, 2023",Biden 538 highest approval rating,Politics,custom,finalized,no,2023-03-03T15:00:00Z,2023-04-01T03:59:00Z,0,1,0,1940.0,28.540972222222223,1677855600,1680321540,30,19,1677906000.0,1679630400.0,success,19
kalshi:538APPROVEMAX-23MAR31-T46,538APPROVEMAX-23MAR31-T46,538APPROVEMAX-23MAR31,KX538APPROVEMAX,"Will Biden's approval rating ever get above 46% by Mar 31, 2023?",>46%,Above 46%,46% or below,"If, according to FiveThirtyEight, Biden's maximum approval rating is above 46 between Issuance and Mar 31, 2023, then the market resolves to Yes.","Biden 538 highest approval rating by Mar 31, 2023?","By Mar 31, 2023",Biden 538 highest approval rating,Politics,custom,finalized,no,2023-03-03T15:00:00Z,2023-04-01T03:59:00Z,0,1,0,0.0,28.540972222222223,1677855600,1680321540,30,7,1677906000.0,1679544000.0,success,7
kalshi:538APPROVEMAX-23MAY31-T43,538APPROVEMAX-23MAY31-T43,538APPROVEMAX-23MAY31,KX538APPROVEMAX,"Will Biden's approval rating ever get above 43% by May 31, 2023?",>43%,Above 43%,43% or below,"If, according to FiveThirtyEight, Biden's maximum approval rating is above 43 between Issuance and May 31, 2023, then the market resolves to Yes.","Biden 538 highest approval rating by May 31, 2023?","By May 31, 2023",Biden 538 highest approval rating,Politics,custom,finalized,no,2023-05-04T19:30:00Z,2023-06-01T03:59:00Z,0,1,0,5735.0,27.353472222222223,1683228600,1685591940,29,22,1683259200.0,1685505600.0,success,22
kalshi:538APPROVEMAX-23MAY31-T44,538APPROVEMAX-23MAY31-T44,538APPROVEMAX-23MAY31,KX538APPROVEMAX,"Will Biden's approval rating ever get above 44% by May 31, 2023?",>44%,Above 44%,44% or below,"If, according to FiveThirtyEight, Biden's maximum approval rating is above 44 between Issuance and May 31, 2023, then the market resolves to Yes.","Biden 538 highest approval rating by May 31, 2023?","By May 31, 2023",Biden 538 highest approval rating,Politics,custom,finalized,no,2023-05-04T17:00:00Z,2023-06-01T03:59:00Z,0,1,0,310.0,27.457638888888887,1683219600,1685591940,29,9,1683259200.0,1684987200.0,success,9
kalshi:538APPROVEMAX-23MAY31-T45,538APPROVEMAX-23MAY31-T45,538APPROVEMAX-23MAY31,KX538APPROVEMAX,"Will Biden's approval rating ever get above 45% by May 31, 2023?",>45%,Above 45%,45% or below,"If, according to FiveThirtyEight, Biden's maximum approval rating is above 45 between Issuance and May 31, 2023, then the market resolves to Yes.","Biden 538 highest approval rating by May 31, 2023?","By May 31, 2023",Biden 538 highest approval rating,Politics,custom,finalized,no,2023-05-04T17:00:00Z,2023-06-01T03:59:00Z,0,1,0,0.0,27.457638888888887,1683219600,1685591940,29,6,1683259200.0,1684209600.0,success,6
kalshi:538APPROVEMAX-23MAY31-T46,538APPROVEMAX-23MAY31-T46,538APPROVEMAX-23MAY31,KX538APPROVEMAX,"Will Biden's approval rating ever get above 46% by May 31, 2023?",>46%,Above 46%,46% or below,"If, according to FiveThirtyEight, Biden's maximum approval rating is above 46 between Issuance and May 31, 2023, then the market resolves to Yes.","Biden 538 highest approval rating by May 31, 2023?","By May 31, 2023",Biden 538 highest approval rating,Politics,custom,finalized,no,2023-05-04T17:00:00Z,2023-06-01T03:59:00Z,0,1,0,0.0,27.457638888888887,1683219600,1685591940,29,2,1683259200.0,1684209600.0,success,2
kalshi:538APPROVEMAX-23NOV30-T40,538APPROVEMAX-23NOV30-T40,538APPROVEMAX-23NOV30,KX538APPROVEMAX,"Will Biden's approval rating ever get above 40% by Nov 30, 2023?",>40%,Above 40%,40% or below,"If, according to FiveThirtyEight, Biden's maximum approval rating is above 40 between Issuance and Nov 30, 2023, then the market resolves to Yes.","Biden 538 highest approval rating by Nov 30, 2023?","By Nov 30, 2023",Biden 538 highest approval rating,Politics,custom,finalized,no,2023-11-02T23:50:00Z,,0,1,0,4770.0,28.64616898148148,1698969000,1701444029,30,27,1698984000.0,1701406800.0,success,27
kalshi:538APPROVEMAX-23NOV30-T41,538APPROVEMAX-23NOV30-T41,538APPROVEMAX-23NOV30,KX538APPROVEMAX,"Will Biden's approval rating ever get above 41% by Nov 30, 2023?",>41%,Above 41%,41% or below,"If, according to FiveThirtyEight, Biden's maximum approval rating is above 41 between Issuance and Nov 30, 2023, then the market resolves to Yes.","Biden 538 highest approval rating by Nov 30, 2023?","By Nov 30, 2023",Biden 538 highest approval rating,Politics,custom,finalized,no,2023-11-02T19:00:00Z,,0,1,0,1297.0,28.847800925925927,1698951600,1701444050,30,22,1698984000.0,1701320400.0,success,22
kalshi:538APPROVEMAX-23NOV30-T42,538APPROVEMAX-23NOV30-T42,538APPROVEMAX-23NOV30,KX538APPROVEMAX,"Will Biden's approval rating ever get above 42% by Nov 30, 2023?",>42%,Above 42%,42% or below,"If, according to FiveThirtyEight, Biden's maximum approval rating is above 42 between Issuance and Nov 30, 2023, then the market resolves to Yes.","Biden 538 highest approval rating by Nov 30, 2023?","By Nov 30, 2023",Biden 538 highest approval rating,Politics,custom,finalized,no,2023-11-02T19:00:00Z,,0,1,0,167.0,28.847997685185184,1698951600,1701444067,30,11,1698984000.0,1701147600.0,success,11
kalshi:538APPROVEMAX-23NOV30-T43,538APPROVEMAX-23NOV30-T43,538APPROVEMAX-23NOV30,KX538APPROVEMAX,"Will Biden's approval rating ever get above 43% by Nov 30, 2023?",>43%,Above 43%,43% or below,"If, according to FiveThirtyEight, Biden's maximum approval rating is above 43 between Issuance and Nov 30, 2023, then the market resolves to Yes.","Biden 538 highest approval rating by Nov 30, 2023?","By Nov 30, 2023",Biden 538 highest approval rating,Politics,custom,finalized,no,2023-11-02T19:00:00Z,,0,1,0,0.0,28.848148148148148,1698951600,1701444080,30,7,1698984000.0,1701147600.0,success,7
kalshi:538APPROVEMAX-23NOV30-T44,538APPROVEMAX-23NOV30-T44,538APPROVEMAX-23NOV30,KX538APPROVEMAX,"Will Biden's approval rating ever get above 44% by Nov 30, 2023?",>44%,Above 44%,44% or below,"If, according to FiveThirtyEight, Biden's maximum approval rating is above 44 between Issuance and Nov 30, 2023, then the market resolves to Yes.","Biden 538 highest approval rating by Nov 30, 2023?","By Nov 30, 2023",Biden 538 highest approval rating,Politics,custom,finalized,no,2023-11-02T19:00:00Z,,0,1,0,0.0,28.848287037037036,1698951600,1701444092,30,15,1698984000.0,1701147600.0,success,15
kalshi:538APPROVEMAX-23OCT31-T41,538APPROVEMAX-23OCT31-T41,538APPROVEMAX-23OCT31,KX538APPROVEMAX,"Will Biden's approval rating ever get above 41% by Oct 31, 2023?",>41%,Above 41%,41% or below,"If, according to FiveThirtyEight, Biden's maximum approval rating is above 41 between Issuance and Oct 31, 2023, then the market resolves to Yes.","Biden 538 highest approval rating by Oct 31, 2023?","By Oct 31, 2023",Biden 538 highest approval rating,Politics,custom,finalized,no,2023-10-02T14:00:00Z,2023-11-01T03:59:00Z,0,1,0,3102.0,29.582638888888887,1696255200,1698811140,31,27,1696305600.0,1698724800.0,success,27
kalshi:538APPROVEMAX-23OCT31-T42,538APPROVEMAX-23OCT31-T42,538APPROVEMAX-23OCT31,KX538APPROVEMAX,"Will Biden's approval rating ever get above 42% by Oct 31, 2023?",>42%,Above 42%,42% or below,"If, according to FiveThirtyEight, Biden's maximum approval rating is above 42 between Issuance and Oct 31, 2023, then the market resolves to Yes.","Biden 538 highest approval rating by Oct 31, 2023?","By Oct 31, 2023",Biden 538 highest approval rating,Politics,custom,finalized,no,2023-10-02T14:00:00Z,2023-11-01T03:59:00Z,0,1,0,741.0,29.582638888888887,1696255200,1698811140,31,25,1696305600.0,1698724800.0,success,25
kalshi:538APPROVEMAX-23OCT31-T43,538APPROVEMAX-23OCT31-T43,538APPROVEMAX-23OCT31,KX538APPROVEMAX,"Will Biden's approval rating ever get above 43% by Oct 31, 2023?",>43%,Above 43%,43% or below,"If, according to FiveThirtyEight, Biden's maximum approval rating is above 43 between Issuance and Oct 31, 2023, then the market resolves to Yes.","Biden 538 highest approval rating by Oct 31, 2023?","By Oct 31, 2023",Biden 538 highest approval rating,Politics,custom,finalized,no,2023-10-02T14:00:00Z,2023-11-01T03:59:00Z,0,1,0,15.0,29.582638888888887,1696255200,1698811140,31,9,1696305600.0,1698206400.0,success,9
kalshi:538APPROVEMAX-23SEP30-T41,538APPROVEMAX-23SEP30-T41,538APPROVEMAX-23SEP30,KX538APPROVEMAX,"Will Biden's approval rating ever get above 41% by Sep 30, 2023?",>41%,Above 41%,41% or below,"If, according to FiveThirtyEight, Biden's maximum approval rating is above 41 between Issuance and Sep 30, 2023, then the market resolves to Yes.","Biden 538 highest approval rating by Sep 30, 2023?","By Sep 30, 2023",Biden 538 highest approval rating,Politics,custom,finalized,yes,2023-09-01T14:00:00Z,,0,1,0,2879.0,17.016828703703705,1693576800,1695047054,19,15,1693627200.0,1694836800.0,success,15
kalshi:538APPROVEMAX-23SEP30-T42,538APPROVEMAX-23SEP30-T42,538APPROVEMAX-23SEP30,KX538APPROVEMAX,"Will Biden's approval rating ever get above 42% by Sep 30, 2023?",>42%,Above 42%,42% or below,"If, according to FiveThirtyEight, Biden's maximum approval rating is above 42 between Issuance and Sep 30, 2023, then the market resolves to Yes.","Biden 538 highest approval rating by Sep 30, 2023?","By Sep 30, 2023",Biden 538 highest approval rating,Politics,custom,finalized,no,2023-09-01T14:00:00Z,2023-10-01T03:59:00Z,0,1,0,4881.0,29.582638888888887,1693576800,1696132740,31,27,1693627200.0,1696046400.0,success,27
kalshi:538APPROVEMAX-23SEP30-T43,538APPROVEMAX-23SEP30-T43,538APPROVEMAX-23SEP30,KX538APPROVEMAX,"Will Biden's approval rating ever get above 43% by Sep 30, 2023?",>43%,Above 43%,43% or below,"If, according to FiveThirtyEight, Biden's maximum approval rating is above 43 between Issuance and Sep 30, 2023, then the market resolves to Yes.","Biden 538 highest approval rating by Sep 30, 2023?","By Sep 30, 2023",Biden 538 highest approval rating,Politics,custom,finalized,no,2023-09-01T14:00:00Z,2023-10-01T03:59:00Z,0,1,0,140.0,29.582638888888887,1693576800,1696132740,31,19,1693627200.0,1695787200.0,success,19
