market_id,market_ticker,event_ticker,series_ticker,market_question,market_subtitle,yes_subtitle,no_subtitle,market_rules,event_question,event_subtitle,series_title,series_category,series_frequency,market_status,market_result,open_time,close_time,passes_volume_filter,passes_lifetime_filter,passes_both_filters,volume_fp,lifetime_days,history_start_ts,history_end_ts,expected_daily_rows,received_daily_rows,first_observation_ts,last_observation_ts,download_status,actual_candles_exported
kalshi:BTCMAX100-24-OCT31-100000,BTCMAX100-24-OCT31-100000,BTCMAX100-24,KXBTCMAX100,When will Bitcoin hit $100k?,Before November,Before November,Not Before November,"If the price of Bitcoin is Above 99999.99 by Oct 31, 2024 at 7:00 PM ET, then the market resolves to Yes.",When will Bitcoin hit $100k?,In 2024,When will bitcoin hit 100k?,Crypto,annual,finalized,no,2024-03-18T12:00:00Z,2024-10-31T23:00:00Z,1,1,1,35282.0,227.45833333333334,1710763200,1730415600,229,174,1710820800,1730260800,success,174
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,BTCMAX100-24,KXBTCMAX100,When will Bitcoin hit $100k?,Before October,Before October,Not Before October,"If the price of Bitcoin is Above 99999.99 by Sep 30, 2024 at 7:00 PM ET, then the market resolves to Yes.",When will Bitcoin hit $100k?,In 2024,When will bitcoin hit 100k?,Crypto,annual,finalized,no,2024-03-18T12:00:00Z,2024-09-30T23:00:00Z,1,1,1,25847.0,196.45833333333334,1710763200,1727737200,198,153,1710820800,1727668800,success,153
kalshi:BTCMAXM-24APR-74999.99,BTCMAXM-24APR-74999.99,BTCMAXM-24APR,KXBTCMAXM,How {{high_low}} will Bitcoin get this year?,"$75,000","$75,000 or above","Below $75,000","If the price of Bitcoin is above 74999.99 by Apr 30, 2024, then the market resolves to Yes.",How high will Bitcoin get this month?,In April 2024,How high will Bitcoin get this month?,Crypto,monthly,finalized,no,2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,1,1,1,18087.0,29.291666666666668,1711987200,1714518000,31,29,1712030400,1714449600,success,29
kalshi:BTCMAXM-24APR-79999.99,BTCMAXM-24APR-79999.99,BTCMAXM-24APR,KXBTCMAXM,How {{high_low}} will Bitcoin get this year?,"$80,000","$80,000 or above","Below $80,000","If the price of Bitcoin is above 79999.99 by Apr 30, 2024, then the market resolves to Yes.",How high will Bitcoin get this month?,In April 2024,How high will Bitcoin get this month?,Crypto,monthly,finalized,no,2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,0,1,0,5442.0,29.291666666666668,1711987200,1714518000,31,28,1712030400,1714449600,success,28
kalshi:BTCMAXM-24APR-84999.99,BTCMAXM-24APR-84999.99,BTCMAXM-24APR,KXBTCMAXM,How {{high_low}} will Bitcoin get this year?,"$85,000","$85,000 or above","Below $85,000","If the price of Bitcoin is above 84999.99 by Apr 30, 2024, then the market resolves to Yes.",How high will Bitcoin get this month?,In April 2024,How high will Bitcoin get this month?,Crypto,monthly,finalized,no,2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,0,1,0,2362.0,29.291666666666668,1711987200,1714518000,31,22,1712030400,1713931200,success,22
kalshi:BTCMAXM-24APR-89999.99,BTCMAXM-24APR-89999.99,BTCMAXM-24APR,KXBTCMAXM,How {{high_low}} will Bitcoin get this year?,"$90,000","$90,000 or above","Below $90,000","If the price of Bitcoin is above 89999.99 by Apr 30, 2024, then the market resolves to Yes.",How high will Bitcoin get this month?,In April 2024,How high will Bitcoin get this month?,Crypto,monthly,finalized,no,2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,0,1,0,3153.0,29.291666666666668,1711987200,1714518000,31,21,1712030400,1714449600,success,21
kalshi:BTCMAXM-24APR-99999.99,BTCMAXM-24APR-99999.99,BTCMAXM-24APR,KXBTCMAXM,How {{high_low}} will Bitcoin get this year?,"$100,000","$100,000 or above","Below $100,000","If the price of Bitcoin is above 99999.99 by Apr 30, 2024, then the market resolves to Yes.",How high will Bitcoin get this month?,In April 2024,How high will Bitcoin get this month?,Crypto,monthly,finalized,no,2024-04-01T16:00:00Z,2024-04-30T23:00:00Z,0,1,0,4496.0,29.291666666666668,1711987200,1714518000,31,15,1712030400,1713931200,success,15
kalshi:BTCMAXM-24JUN-74999.99,BTCMAXM-24JUN-74999.99,BTCMAXM-24JUN,KXBTCMAXM,How {{high_low}} will Bitcoin get this year?,"$75,000","$75,000 or above","Below $75,000","If the price of Bitcoin is above 74999.99 by Jun 28, 2024, then the market resolves to Yes.",How high will Bitcoin get this month?,In June 2024,How high will Bitcoin get this month?,Crypto,monthly,finalized,no,2024-06-03T14:00:00Z,2024-06-28T23:00:00Z,0,1,0,4783.0,25.375,1717423200,1719615600,27,25,1717473600,1719547200,success,25
kalshi:BTCMAXM-24JUN-79999.99,BTCMAXM-24JUN-79999.99,BTCMAXM-24JUN,KXBTCMAXM,How {{high_low}} will Bitcoin get this year?,"$80,000","$80,000 or above","Below $80,000","If the price of Bitcoin is above 79999.99 by Jun 28, 2024, then the market resolves to Yes.",How high will Bitcoin get this month?,In June 2024,How high will Bitcoin get this month?,Crypto,monthly,finalized,no,2024-06-03T14:00:00Z,2024-06-28T23:00:00Z,0,1,0,5849.0,25.375,1717423200,1719615600,27,24,1717473600,1719547200,success,24
kalshi:BTCMAXM-24JUN-89999.99,BTCMAXM-24JUN-89999.99,BTCMAXM-24JUN,KXBTCMAXM,How {{high_low}} will Bitcoin get this year?,"$90,000","$90,000 or above","Below $90,000","If the price of Bitcoin is above 89999.99 by Jun 28, 2024, then the market resolves to Yes.",How high will Bitcoin get this month?,In June 2024,How high will Bitcoin get this month?,Crypto,monthly,finalized,no,2024-06-03T14:00:00Z,2024-06-28T23:00:00Z,0,1,0,378.0,25.375,1717423200,1719615600,27,17,1717473600,1719547200,success,17
kalshi:BTCMAXM-24JUN-99999.99,BTCMAXM-24JUN-99999.99,BTCMAXM-24JUN,KXBTCMAXM,How {{high_low}} will Bitcoin get this year?,"$100,000","$100,000 or above","Below $100,000","If the price of Bitcoin is above 99999.99 by Jun 28, 2024, then the market resolves to Yes.",How high will Bitcoin get this month?,In June 2024,How high will Bitcoin get this month?,Crypto,monthly,finalized,no,2024-06-03T14:00:00Z,2024-06-28T23:00:00Z,0,1,0,0.0,25.375,1717423200,1719615600,27,14,1717473600,1719028800,success,14
kalshi:BTCMAXM-24MAR-74999.99,BTCMAXM-24MAR-74999.99,BTCMAXM-24MAR,KXBTCMAXM,How {{high_low}} will Bitcoin get by {{date}}?,"$75,000","$75,000 or above","Below $75,000","If the price of Bitcoin is Above 74999.99 by March 28, 2024, then the market resolves to Yes.",How high will Bitcoin get this month?,In March 2024,How high will Bitcoin get this month?,Crypto,monthly,finalized,no,2024-03-22T12:00:00Z,,1,1,1,12672.0,6.508622685185185,1711108800,1711671145,8,6,1711166400,1711598400,success,6
kalshi:BTCMAXM-24MAR-79999.99,BTCMAXM-24MAR-79999.99,BTCMAXM-24MAR,KXBTCMAXM,How {{high_low}} will Bitcoin get this year?,"$80,000","$80,000 or above","Below $80,000","If the price of Bitcoin is Above 79999.99 by March 28, 2024, then the market resolves to Yes.",How high will Bitcoin get this month?,In March 2024,How high will Bitcoin get this month?,Crypto,monthly,finalized,no,2024-03-22T12:00:00Z,,0,1,0,3797.0,6.5088078703703705,1711108800,1711671161,8,6,1711166400,1711598400,success,6
kalshi:BTCMAXM-24MAR-84999.99,BTCMAXM-24MAR-84999.99,BTCMAXM-24MAR,KXBTCMAXM,How {{high_low}} will Bitcoin get this year?,"$85,000","$85,000 or above","Below $85,000","If the price of Bitcoin is Above 84999.99 by March 28, 2024, then the market resolves to Yes.",How high will Bitcoin get this month?,In March 2024,How high will Bitcoin get this month?,Crypto,monthly,finalized,no,2024-03-22T12:00:00Z,,0,1,0,3313.0,6.508993055555556,1711108800,1711671177,8,6,1711166400,1711598400,success,6
kalshi:BTCMAXM-24MAR-89999.99,BTCMAXM-24MAR-89999.99,BTCMAXM-24MAR,KXBTCMAXM,How {{high_low}} will Bitcoin get this year?,"$90,000","$90,000 or above","Below $90,000","If the price of Bitcoin is Above 89999.99 by March 28, 2024, then the market resolves to Yes.",How high will Bitcoin get this month?,In March 2024,How high will Bitcoin get this month?,Crypto,monthly,finalized,no,2024-03-22T12:00:00Z,,0,1,0,3110.0,6.509212962962963,1711108800,1711671196,8,6,1711166400,1711598400,success,6
kalshi:BTCMAXM-24MAR-99999.99,BTCMAXM-24MAR-99999.99,BTCMAXM-24MAR,KXBTCMAXM,How {{high_low}} will Bitcoin get this year?,"$100,000","$100,000 or above","Below $100,000","If the price of Bitcoin is Above 99999.99 by March 28, 2024, then the market resolves to Yes.",How high will Bitcoin get this month?,In March 2024,How high will Bitcoin get this month?,Crypto,monthly,finalized,no,2024-03-22T12:00:00Z,,0,1,0,4404.0,6.5090972222222225,1711108800,1711671186,8,4,1711166400,1711425600,success,4
kalshi:BTCMAXM-24MAY-64999.99,BTCMAXM-24MAY-64999.99,BTCMAXM-24MAY,KXBTCMAXM,How {{high_low}} will Bitcoin get this year?,"$65,000","$65,000 or above","Below $65,000","If the price of Bitcoin is above 64999.99 by May 31, 2024, then the market resolves to Yes.",How high will Bitcoin get this month?,In May 2024,How high will Bitcoin get this month?,Crypto,monthly,finalized,yes,2024-05-02T14:00:00Z,,1,1,1,14323.0,14.000509259259259,1714658400,1715868044,16,14,1714708800,1715832000,success,14
kalshi:BTCMAXM-24MAY-69999.99,BTCMAXM-24MAY-69999.99,BTCMAXM-24MAY,KXBTCMAXM,How {{high_low}} will Bitcoin get this year?,"$70,000","$70,000 or above","Below $70,000","If the price of Bitcoin is above 69999.99 by May 31, 2024, then the market resolves to Yes.",How high will Bitcoin get this month?,In May 2024,How high will Bitcoin get this month?,Crypto,monthly,finalized,yes,2024-05-02T14:00:00Z,,1,1,1,14061.0,19.059467592592593,1714658400,1716305138,21,19,1714708800,1716264000,success,19
kalshi:BTCMAXM-24MAY-74999.99,BTCMAXM-24MAY-74999.99,BTCMAXM-24MAY,KXBTCMAXM,How {{high_low}} will Bitcoin get this year?,"$75,000","$75,000 or above","Below $75,000","If the price of Bitcoin is above 74999.99 by May 31, 2024, then the market resolves to Yes.",How high will Bitcoin get this month?,In May 2024,How high will Bitcoin get this month?,Crypto,monthly,finalized,no,2024-05-02T14:00:00Z,2024-05-31T23:00:00Z,1,1,1,20126.0,29.375,1714658400,1717196400,31,29,1714708800,1717128000,success,29
kalshi:BTCMAXM-24MAY-79999.99,BTCMAXM-24MAY-79999.99,BTCMAXM-24MAY,KXBTCMAXM,How {{high_low}} will Bitcoin get this year?,"$80,000","$80,000 or above","Below $80,000","If the price of Bitcoin is above 79999.99 by May 31, 2024, then the market resolves to Yes.",How high will Bitcoin get this month?,In May 2024,How high will Bitcoin get this month?,Crypto,monthly,finalized,no,2024-05-02T14:00:00Z,2024-05-31T23:00:00Z,0,1,0,2571.0,29.375,1714658400,1717196400,31,29,1714708800,1717128000,success,29
kalshi:BTCMAXY-24DEC31-100000,BTCMAXY-24DEC31-100000,BTCMAXY-24DEC31,KXBTCMAXY,How high will Bitcoin get this year?,"$100,000","$100,000 or above","Below $100,000","If the price of Bitcoin is Above 99999.99 by Dec 31, 2024, then the market resolves to Yes.",How high will Bitcoin get this year?,In 2024,How high will Bitcoin get this year?,Crypto,annual,finalized,yes,2024-03-18T12:00:00Z,,1,1,1,274248.0,261.6428472222222,1710763200,1733369142,263,256,1710820800,1733288400,success,256
kalshi:BTCMAXY-24DEC31-75000,BTCMAXY-24DEC31-75000,BTCMAXY-24DEC31,KXBTCMAXY,How high will Bitcoin get this year?,"$75,000","$75,000 or above","Below $75,000","If the price of Bitcoin is Above 74999.99 by Dec 31, 2024, then the market resolves to Yes.",How high will Bitcoin get this year?,In 2024,How high will Bitcoin get this year?,Crypto,annual,finalized,yes,2024-03-18T12:00:00Z,,1,1,1,162162.0,234.2032638888889,1710763200,1730998362,236,233,1710820800,1730955600,success,233
kalshi:BTCMAXY-24DEC31-80000,BTCMAXY-24DEC31-80000,BTCMAXY-24DEC31,KXBTCMAXY,How high will Bitcoin get this year?,"$80,000","$80,000 or above","Below $80,000","If the price of Bitcoin is Above 79999.99 by Dec 31, 2024, then the market resolves to Yes.",How high will Bitcoin get this year?,In 2024,How high will Bitcoin get this year?,Crypto,annual,finalized,yes,2024-03-18T12:00:00Z,,1,1,1,127773.0,238.1803125,1710763200,1731341979,240,237,1710820800,1731301200,success,237
kalshi:BTCMAXY-24DEC31-90000,BTCMAXY-24DEC31-90000,BTCMAXY-24DEC31,KXBTCMAXY,How high will Bitcoin get this year?,"$90,000","$90,000 or above","Below $90,000","If the price of Bitcoin is Above 89999.99 by Dec 31, 2024, then the market resolves to Yes.",How high will Bitcoin get this year?,In 2024,How high will Bitcoin get this year?,Crypto,annual,finalized,yes,2024-03-18T12:00:00Z,,1,1,1,124124.0,241.12502314814816,1710763200,1731596402,243,239,1710820800,1731560400,success,239
kalshi:BTCMINY-24DEC31-60000,BTCMINY-24DEC31-60000,BTCMINY-24DEC31,KXBTCMINY,How low will Bitcoin get this year?,"$60,000","Below $60,000","Below $60,000","If the price of Bitcoin is below 60000 by Dec 31, 2024, then the market resolves to Yes.",How low will Bitcoin fall by year-end?,In 2024,How low will Bitcoin fall this year?,Crypto,annual,finalized,yes,2024-03-19T12:00:00Z,,0,1,0,2640.0,45.147650462962964,1710849600,1714750357,47,42,1710907200,1714622400,success,42
kalshi:ETHATH-24-APR30-4848.91,ETHATH-24-APR30-4848.91,ETHATH-24,KXETHATH,How high will Ethereum get this year?,Before May,Before May,Not Before May,"If the price of Ethereum is above 4848.91 by Apr 30, 2024, then the market resolves to Yes.",When will Ethereum hit a new all-time high?,All-time high,ETH ATH,Crypto,one_off,finalized,no,2024-04-10T12:00:00Z,2024-04-30T23:00:00Z,0,1,0,424.0,20.458333333333332,1712750400,1714518000,22,14,1712808000,1714276800,success,14
kalshi:ETHMINY-24DEC31-2500,ETHMINY-24DEC31-2500,ETHMINY-24DEC31,KXETHMINY,How low will Ethereum get this year?,"$2,500","Below $2,500","$2,500 or above","If the price of Ethereum is below 2500 by Dec 31, 2024, then the market resolves to Yes.",How low will Ethereum fall by year-end?,In 2024,How low will Ethereum fall this year?,Crypto,annual,finalized,yes,2024-03-19T12:00:00Z,,0,1,0,1355.0,140.10069444444446,1710849600,1722954300,142,45,1710907200,1722916800,success,45
kalshi:ETHMINY-24DEC31-3000,ETHMINY-24DEC31-3000,ETHMINY-24DEC31,KXETHMINY,How low will Ethereum get this year?,"$3,000","Below $3,000","$3,000 or above","If the price of Ethereum is below 3000 by Dec 31, 2024, then the market resolves to Yes.",How low will Ethereum fall by year-end?,In 2024,How low will Ethereum fall this year?,Crypto,annual,finalized,yes,2024-03-19T12:00:00Z,,0,1,0,3178.0,30.119305555555556,1710849600,1713451908,32,18,1710907200,1713412800,success,18
kalshi:KXBTCE-24NOV0616-T100000,KXBTCE-24NOV0616-T100000,KXBTCE-24NOV0616,KXBTCE,"Bitcoin price  on Nov 6, 2024?","$100,000.01 or above","$100,000.01 or above","$100,000.01 or above","If the price of Bitcoin is above 100000 at 4 PM EST on Nov 6, 2024, then the market resolves to Yes.",Bitcoin price day after election?,"On Nov 6, 2024",Election day BTC,Crypto,custom,finalized,no,2024-10-30T14:00:00Z,2024-11-06T21:00:00Z,0,1,0,0.0,7.291666666666667,1730296800,1730926800,9,4,1730433600,1730869200,success,4
kalshi:KXBTCE-24NOV0616-T60000,KXBTCE-24NOV0616-T60000,KXBTCE-24NOV0616,KXBTCE,"Bitcoin price  on Nov 6, 2024?","$60,000.01 or above","$60,000.01 or above","$60,000.01 or above","If the price of Bitcoin is above 60000 at 4 PM EST on Nov 6, 2024, then the market resolves to Yes.",Bitcoin price day after election?,"On Nov 6, 2024",Election day BTC,Crypto,custom,finalized,yes,2024-10-30T14:00:00Z,2024-11-06T21:00:00Z,0,1,0,302.0,7.291666666666667,1730296800,1730926800,9,6,1730347200,1730869200,success,6
kalshi:KXBTCE-24NOV0616-T62000,KXBTCE-24NOV0616-T62000,KXBTCE-24NOV0616,KXBTCE,"Bitcoin price  on Nov 6, 2024?","$62,000.01 or above","$62,000.01 or above","$62,000.01 or above","If the price of Bitcoin is above 62000 at 4 PM EST on Nov 6, 2024, then the market resolves to Yes.",Bitcoin price day after election?,"On Nov 6, 2024",Election day BTC,Crypto,custom,finalized,yes,2024-10-30T14:00:00Z,2024-11-06T21:00:00Z,0,1,0,124.0,7.291666666666667,1730296800,1730926800,9,7,1730347200,1730869200,success,7
kalshi:KXBTCE-24NOV0616-T64000,KXBTCE-24NOV0616-T64000,KXBTCE-24NOV0616,KXBTCE,"Bitcoin price  on Nov 6, 2024?","$64,000.01 or above","$64,000.01 or above","$64,000.01 or above","If the price of Bitcoin is above 64000 at 4 PM EST on Nov 6, 2024, then the market resolves to Yes.",Bitcoin price day after election?,"On Nov 6, 2024",Election day BTC,Crypto,custom,finalized,yes,2024-10-30T14:00:00Z,2024-11-06T21:00:00Z,0,1,0,135.0,7.291666666666667,1730296800,1730926800,9,7,1730347200,1730869200,success,7
kalshi:KXBTCE-24NOV0616-T66000,KXBTCE-24NOV0616-T66000,KXBTCE-24NOV0616,KXBTCE,"Bitcoin price  on Nov 6, 2024?","$66,000.01 or above","$66,000.01 or above","$66,000.01 or above","If the price of Bitcoin is above 66000 at 4 PM EST on Nov 6, 2024, then the market resolves to Yes.",Bitcoin price day after election?,"On Nov 6, 2024",Election day BTC,Crypto,custom,finalized,yes,2024-10-30T14:00:00Z,2024-11-06T21:00:00Z,0,1,0,1551.0,7.291666666666667,1730296800,1730926800,9,6,1730433600,1730869200,success,6
kalshi:KXBTCE-24NOV0616-T68000,KXBTCE-24NOV0616-T68000,KXBTCE-24NOV0616,KXBTCE,"Bitcoin price  on Nov 6, 2024?","$68,000.01 or above","$68,000.01 or above","$68,000.01 or above","If the price of Bitcoin is above 68000 at 4 PM EST on Nov 6, 2024, then the market resolves to Yes.",Bitcoin price day after election?,"On Nov 6, 2024",Election day BTC,Crypto,custom,finalized,yes,2024-10-30T14:00:00Z,2024-11-06T21:00:00Z,0,1,0,5695.0,7.291666666666667,1730296800,1730926800,9,7,1730347200,1730869200,success,7
kalshi:KXBTCE-24NOV0616-T70000,KXBTCE-24NOV0616-T70000,KXBTCE-24NOV0616,KXBTCE,"Bitcoin price  on Nov 6, 2024?","$70,000.01 or above","$70,000.01 or above","$70,000.01 or above","If the price of Bitcoin is above 70000 at 4 PM EST on Nov 6, 2024, then the market resolves to Yes.",Bitcoin price day after election?,"On Nov 6, 2024",Election day BTC,Crypto,custom,finalized,yes,2024-10-30T14:00:00Z,2024-11-06T21:00:00Z,0,1,0,9474.0,7.291666666666667,1730296800,1730926800,9,6,1730433600,1730869200,success,6
kalshi:KXBTCE-24NOV0616-T72000,KXBTCE-24NOV0616-T72000,KXBTCE-24NOV0616,KXBTCE,"Bitcoin price  on Nov 6, 2024?","$72,000.01 or above","$72,000.01 or above","$72,000.01 or above","If the price of Bitcoin is above 72000 at 4 PM EST on Nov 6, 2024, then the market resolves to Yes.",Bitcoin price day after election?,"On Nov 6, 2024",Election day BTC,Crypto,custom,finalized,yes,2024-10-30T14:00:00Z,2024-11-06T21:00:00Z,0,1,0,5850.0,7.291666666666667,1730296800,1730926800,9,7,1730347200,1730869200,success,7
kalshi:KXBTCE-24NOV0616-T74000,KXBTCE-24NOV0616-T74000,KXBTCE-24NOV0616,KXBTCE,"Bitcoin price  on Nov 6, 2024?","$74,000.01 or above","$74,000.01 or above","$74,000.01 or above","If the price of Bitcoin is above 74000 at 4 PM EST on Nov 6, 2024, then the market resolves to Yes.",Bitcoin price day after election?,"On Nov 6, 2024",Election day BTC,Crypto,custom,finalized,yes,2024-10-30T14:00:00Z,2024-11-06T21:00:00Z,0,1,0,8389.0,7.291666666666667,1730296800,1730926800,9,7,1730347200,1730869200,success,7
kalshi:KXBTCE-24NOV0616-T76000,KXBTCE-24NOV0616-T76000,KXBTCE-24NOV0616,KXBTCE,"Bitcoin price  on Nov 6, 2024?","$76,000.01 or above","$76,000.01 or above","$76,000.01 or above","If the price of Bitcoin is above 76000 at 4 PM EST on Nov 6, 2024, then the market resolves to Yes.",Bitcoin price day after election?,"On Nov 6, 2024",Election day BTC,Crypto,custom,finalized,yes,2024-10-30T14:00:00Z,2024-11-06T21:00:00Z,1,1,1,55158.0,7.291666666666667,1730296800,1730926800,9,7,1730347200,1730869200,success,7
kalshi:KXBTCE-24NOV0616-T78000,KXBTCE-24NOV0616-T78000,KXBTCE-24NOV0616,KXBTCE,"Bitcoin price  on Nov 6, 2024?","$78,000.01 or above","$78,000.01 or above","$78,000.01 or above","If the price of Bitcoin is above 78000 at 4 PM EST on Nov 6, 2024, then the market resolves to Yes.",Bitcoin price day after election?,"On Nov 6, 2024",Election day BTC,Crypto,custom,finalized,no,2024-10-30T14:00:00Z,2024-11-06T21:00:00Z,0,1,0,2729.0,7.291666666666667,1730296800,1730926800,9,7,1730347200,1730869200,success,7
kalshi:KXBTCE-24NOV0616-T80000,KXBTCE-24NOV0616-T80000,KXBTCE-24NOV0616,KXBTCE,"Bitcoin price  on Nov 6, 2024?","$80,000.01 or above","$80,000.01 or above","$80,000.01 or above","If the price of Bitcoin is above 80000 at 4 PM EST on Nov 6, 2024, then the market resolves to Yes.",Bitcoin price day after election?,"On Nov 6, 2024",Election day BTC,Crypto,custom,finalized,no,2024-10-30T14:00:00Z,2024-11-06T21:00:00Z,0,1,0,282.0,7.291666666666667,1730296800,1730926800,9,7,1730347200,1730869200,success,7
